time,base_volume,quote_volume,close,high,low,open,symbol,tradecount
2020-09-09 12:00:00,118502.18,2775686.482919,23.4164,23.68,23.2012,23.6385,BNB/USDT,8520
2020-09-09 11:00:00,135962.73,3208742.490134,23.6386,23.7372,23.4616,23.4956,BNB/USDT,8476
2020-09-09 10:00:00,125845.13,2957652.36176,23.4961,23.7069,23.3401,23.5686,BNB/USDT,8480
2020-09-09 09:00:00,165728.94,3915770.951601,23.5601,23.7815,23.45,23.701,BNB/USDT,8657
2020-09-09 08:00:00,147436.0,3498939.92395,23.6981,23.9973,23.5339,23.9335,BNB/USDT,8607
2020-09-09 07:00:00,186330.66,4437895.447889,23.9291,24.03,23.5452,23.5452,BNB/USDT,10405
2020-09-09 06:00:00,223983.82,5242365.907664,23.5604,23.65,23.1428,23.4292,BNB/USDT,10575
2020-09-09 05:00:00,166758.27,3873954.952634,23.4236,23.4287,22.98,23.1466,BNB/USDT,8021
2020-09-09 04:00:00,119494.79,2744294.85329,23.1448,23.2,22.69,22.9603,BNB/USDT,6821
2020-09-09 03:00:00,177466.17,4038359.396718,22.9686,22.9911,22.4139,22.6789,BNB/USDT,9477
2020-09-09 02:00:00,185656.16,4268640.171055,22.6512,23.4719,22.6335,23.4068,BNB/USDT,10988
2020-09-09 01:00:00,251561.42,5897177.263789,23.4002,23.7321,23.1,23.6321,BNB/USDT,12480
2020-09-09 00:00:00,540448.54,12788370.277785,23.6306,24.0487,23.0627,23.2745,BNB/USDT,22847
2020-09-08 23:00:00,194418.92,4460362.228639,23.2837,23.2837,22.6335,22.7801,BNB/USDT,10763
2020-09-08 22:00:00,247825.77,5562500.392889,22.8163,22.9127,22.001,22.693,BNB/USDT,17332
2020-09-08 21:00:00,96948.39,2174482.344759,22.6949,22.7798,22.1798,22.4538,BNB/USDT,8557
2020-09-08 20:00:00,92539.99,2081220.772765,22.4538,22.6791,22.2511,22.3193,BNB/USDT,7353
2020-09-08 19:00:00,176029.91,3967375.423106,22.3192,22.8593,22.292,22.52,BNB/USDT,13988
2020-09-08 18:00:00,192026.63,4333680.929788,22.5199,23.1467,22.15,23.093,BNB/USDT,12103
2020-09-08 17:00:00,181847.96,4191171.695911,23.0962,23.2412,22.6,23.2253,BNB/USDT,10644
2020-09-08 16:00:00,220835.6,5136994.324283,23.2066,23.42,23.0,23.1866,BNB/USDT,12912
2020-09-08 15:00:00,199681.06,4577204.16468,23.1856,23.2157,22.7418,22.8522,BNB/USDT,11962
2020-09-08 14:00:00,458045.14,10395678.857024,22.8676,23.1525,21.8593,21.9626,BNB/USDT,23068
2020-09-08 13:00:00,229352.73,5026087.366411,21.9804,22.1597,21.6969,21.9344,BNB/USDT,14830
2020-09-08 12:00:00,268468.99,5820927.421943,21.9231,21.9862,21.274,21.5034,BNB/USDT,13951
2020-09-08 11:00:00,254352.95,5488455.528243,21.4936,22.1076,21.2739,22.0125,BNB/USDT,12230
2020-09-08 10:00:00,208880.48,4563910.182397,22.0138,22.0221,21.65,21.8049,BNB/USDT,12118
2020-09-08 09:00:00,232049.22,5125159.386685,21.7942,22.2999,21.7942,22.1923,BNB/USDT,12227
2020-09-08 08:00:00,186280.54,4169289.151647,22.1876,22.7551,22.0564,22.5944,BNB/USDT,13128
2020-09-08 07:00:00,146101.4,3282814.277027,22.5888,22.6993,22.2682,22.6526,BNB/USDT,10032
2020-09-08 06:00:00,235555.69,5280898.222309,22.6364,22.7,22.1148,22.28,BNB/USDT,11198
2020-09-08 05:00:00,131063.02,2926734.496296,22.2805,22.4369,22.2201,22.3875,BNB/USDT,8350
2020-09-08 04:00:00,224976.26,5055262.63381,22.3784,22.7555,22.2266,22.4598,BNB/USDT,11572
2020-09-08 03:00:00,171349.24,3873117.854471,22.4594,22.8997,22.411,22.7701,BNB/USDT,10614
2020-09-08 02:00:00,281494.32,6398618.410699,22.7806,23.125,22.3288,22.3684,BNB/USDT,11467
2020-09-08 01:00:00,267472.51,6013627.629326,22.366,22.7819,22.2433,22.5206,BNB/USDT,10457
2020-09-08 00:00:00,260967.26,5835801.432633,22.5243,22.6,22.1567,22.4428,BNB/USDT,11457
2020-09-07 23:00:00,94265.7,2095288.684801,22.4426,22.461,22.0809,22.1739,BNB/USDT,6007
2020-09-07 22:00:00,165260.77,3662214.034441,22.1739,22.41,21.7655,21.7714,BNB/USDT,9113
2020-09-07 21:00:00,56052.76,1223590.149236,21.7714,21.9,21.707,21.792,BNB/USDT,4872
2020-09-07 20:00:00,63043.06,1361586.644676,21.7919,21.8396,21.4026,21.5734,BNB/USDT,4656
2020-09-07 19:00:00,61153.96,1324984.203489,21.5738,21.8296,21.5,21.5471,BNB/USDT,5257
2020-09-07 18:00:00,96562.25,2082370.048155,21.5341,21.8108,21.3873,21.667,BNB/USDT,6777
2020-09-07 17:00:00,87580.85,1897303.639886,21.656,21.838,21.5284,21.8071,BNB/USDT,6598
2020-09-07 16:00:00,181765.8,3966692.892125,21.7923,22.0,21.6643,21.821,BNB/USDT,9251
2020-09-07 15:00:00,218595.12,4732164.783623,21.8211,21.987,21.1647,21.289,BNB/USDT,11728
2020-09-07 14:00:00,317362.38,6823665.131122,21.27,21.847,21.229,21.481,BNB/USDT,12809
2020-09-07 13:00:00,549634.11,11598702.901421,21.4716,21.6433,20.0,20.68,BNB/USDT,20130
2020-09-07 12:00:00,611822.02,12654802.980783,20.6738,21.6717,20.0384,21.4478,BNB/USDT,25339
